Location,Date,Morning,Afternoon,Night,Summary,SummaryWhen,MinTemp,MaxTemp,
Bukit Tinggi,16/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Bukit Tinggi,15/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Pusat Konservasi Gajah Kebangsaan,21/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Pusat Konservasi Gajah Kebangsaan,20/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Pusat Konservasi Gajah Kebangsaan,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Pusat Konservasi Gajah Kebangsaan,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Pusat Konservasi Gajah Kebangsaan,17/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Pusat Konservasi Gajah Kebangsaan,16/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Pusat Konservasi Gajah Kebangsaan,15/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Tasik Bera,21/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Tasik Bera,20/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Tasik Bera,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Tasik Bera,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Tasik Bera,17/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Tasik Bera,16/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Tasik Bera,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Tanjung Jara,21/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Tanjung Jara,20/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Tanjung Jara,19/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Tanjung Jara,18/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Tanjung Jara,17/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Tanjung Jara,16/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,30,
Tanjung Jara,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,30,
Paya Indah Wetlands,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Paya Indah Wetlands,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Paya Indah Wetlands,19/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Paya Indah Wetlands,18/10/2025,Hujan,Tiada hujan,Tiada hujan,Hujan,Pagi,23,34,
Paya Indah Wetlands,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Paya Indah Wetlands,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,32,
Paya Indah Wetlands,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,32,
Kijal,21/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Kijal,20/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Kijal,19/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Kijal,18/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Kijal,17/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Kijal,16/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,30,
Kijal,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,30,
Cherating,21/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Cherating,20/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Cherating,19/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Cherating,18/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Cherating,17/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Cherating,16/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Cherating,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,33,
Pulau Tioman,21/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Pulau Tioman,20/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Pulau Tioman,19/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Pulau Tioman,18/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Pulau Tioman,17/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Pulau Tioman,16/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Pulau Tioman,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Pulau Sibu,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,32,
Pulau Sibu,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,32,
Pulau Sibu,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,32,
Pulau Sibu,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,32,
Pulau Sibu,17/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,32,
Pulau Sibu,16/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Pulau Sibu,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,30,
Desaru,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,32,
Desaru,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,32,
Desaru,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,32,
Desaru,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,32,
Desaru,17/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,32,
Desaru,16/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Desaru,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,29,
Taman Nasional Kinabalu,21/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,18,22,
Taman Nasional Kinabalu,20/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,18,22,
Taman Nasional Kinabalu,19/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,18,22,
Taman Nasional Kinabalu,18/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,18,22,
Taman Nasional Kinabalu,17/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,18,22,
Taman Nasional Kinabalu,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,18,22,
Taman Nasional Kinabalu,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,18,22,
Pulau Sipadan,21/10/2025,Hujan,Hujan,Tiada hujan,Hujan,Pagi dan Petang,27,26,
Pulau Sipadan,20/10/2025,Hujan,Hujan,Tiada hujan,Hujan,Pagi dan Petang,27,26,
Pulau Sipadan,19/10/2025,Tiada hujan,Hujan,Tiada hujan,Hujan,Petang,27,26,
Pulau Sipadan,18/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,27,26,
Pulau Sipadan,17/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,27,26,
Pulau Sipadan,16/10/2025,Hujan,Tiada hujan,Tiada hujan,Hujan,Pagi,27,26,
Pulau Sipadan,15/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,27,26,
Perlis,21/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Tiada hujan,Ribut petir di beberapa tempat,Pagi dan Petang,25,30,
Perlis,20/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Tiada hujan,Ribut petir di beberapa tempat,Pagi dan Petang,25,30,
Perlis,19/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Tiada hujan,Ribut petir di beberapa tempat,Pagi dan Petang,25,30,
Perlis,18/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Tiada hujan,Ribut petir di beberapa tempat,Pagi dan Petang,25,30,
Perlis,17/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Tiada hujan,Ribut petir di beberapa tempat,Pagi dan Petang,25,30,
Perlis,16/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Hujan di kebanyakan tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Petang,25,30,
Perlis,15/10/2025,Tiada hujan,Ribut petir di kebanyakan tempat,Hujan di kebanyakan tempat di kawasan pedalaman,Ribut petir di kebanyakan tempat,Petang,25,30,
Kedah,21/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Pagi dan Petang,25,31,
Kedah,20/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Pagi dan Petang,25,31,
Kedah,19/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Pagi dan Petang,25,31,
Kedah,18/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Pagi dan Petang,25,31,
Kedah,17/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Hujan di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat,Pagi dan Petang,25,31,
Kedah,16/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Hujan di kebanyakan tempat,Ribut petir di beberapa tempat,Pagi dan Petang,25,31,
Kedah,15/10/2025,Tiada hujan,Ribut petir di kebanyakan tempat,Hujan di kebanyakan tempat di kawasan pedalaman,Ribut petir di kebanyakan tempat,Petang,25,31,
Pulau Pinang,21/10/2025,Ribut petir di kebanyakan tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di kebanyakan tempat,Pagi dan Petang,25,31,
Pulau Pinang,20/10/2025,Ribut petir di kebanyakan tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di kebanyakan tempat,Pagi dan Petang,25,31,
Pulau Pinang,19/10/2025,Ribut petir di kebanyakan tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di kebanyakan tempat,Pagi dan Petang,25,31,
Pulau Pinang,18/10/2025,Ribut petir di kebanyakan tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di kebanyakan tempat,Pagi dan Petang,25,31,
Pulau Pinang,17/10/2025,Ribut petir di kebanyakan tempat di kawasan pantai,Ribut petir di beberapa tempat,Hujan di kebanyakan tempat di kawasan pedalaman,Ribut petir di kebanyakan tempat,Pagi dan Petang,25,31,
Pulau Pinang,16/10/2025,Ribut petir di beberapa tempat di kawasan pantai,Ribut petir di beberapa tempat,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Pagi dan Petang,25,31,
Pulau Pinang,15/10/2025,Tiada hujan,Ribut petir di kebanyakan tempat,Hujan di kebanyakan tempat,Ribut petir di kebanyakan tempat,Petang,25,31,
Perak,21/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Hujan di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat,Pagi dan Petang,23,34,
Perak,20/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Hujan di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat,Pagi dan Petang,23,34,
Perak,19/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Hujan di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat,Pagi dan Petang,23,34,
Perak,18/10/2025,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Hujan di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat,Pagi dan Petang,23,34,
Perak,17/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang dan Malam,23,34,
Perak,16/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Hujan di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Petang,23,34,
Perak,15/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Hujan di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang,23,34,
Kelantan,21/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang dan Malam,21,34,
Kelantan,20/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang dan Malam,21,34,
Kelantan,19/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang dan Malam,21,34,
Kelantan,18/10/2025,Hujan di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang dan Malam,21,34,
Kelantan,17/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang dan Malam,21,34,
Kelantan,16/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Petang,21,34,
Kelantan,15/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang dan Malam,21,34,
Terengganu,21/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang dan Malam,22,34,
Terengganu,20/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang dan Malam,22,34,
Terengganu,19/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang dan Malam,22,34,
Terengganu,18/10/2025,Hujan di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang dan Malam,22,34,
Terengganu,17/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat,Petang dan Malam,22,34,
Terengganu,16/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,22,34,
Terengganu,15/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,22,34,
Pahang,21/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat,Petang dan Malam,24,34,
Pahang,20/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Petang dan Malam,24,34,
Pahang,19/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Petang dan Malam,24,34,
Pahang,18/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Petang dan Malam,24,34,
Pahang,17/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Petang dan Malam,24,34,
Pahang,16/10/2025,Hujan di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Petang dan Malam,24,34,
Pahang,15/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat,Petang dan Malam,24,34,
Selangor,21/10/2025,Tiada hujan,Tiada hujan,Hujan di beberapa tempat di kawasan pedalaman,Hujan di beberapa tempat di kawasan pedalaman,Malam,23,34,
Selangor,20/10/2025,Tiada hujan,Tiada hujan,Hujan di beberapa tempat di kawasan pedalaman,Hujan di beberapa tempat di kawasan pedalaman,Malam,23,34,
Selangor,19/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,23,34,
Selangor,18/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Petang,23,34,
Selangor,17/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,23,34,
Selangor,16/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Petang,23,34,
Selangor,15/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Petang,23,34,
WP Kuala Lumpur,21/10/2025,Tiada hujan,Tiada hujan,Hujan di beberapa tempat,Hujan di beberapa tempat,Malam,23,34,
WP Kuala Lumpur,20/10/2025,Tiada hujan,Tiada hujan,Hujan di beberapa tempat,Hujan di beberapa tempat,Malam,23,34,
WP Kuala Lumpur,19/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,23,34,
WP Kuala Lumpur,18/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
WP Kuala Lumpur,17/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,23,34,
WP Kuala Lumpur,16/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Petang,23,34,
WP Kuala Lumpur,15/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Petang,23,34,
WP Putrajaya,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
WP Putrajaya,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
WP Putrajaya,19/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
WP Putrajaya,18/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,23,34,
WP Putrajaya,17/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,23,34,
WP Putrajaya,16/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Petang,23,34,
WP Putrajaya,15/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,23,34,
Negeri Sembilan,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Negeri Sembilan,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Negeri Sembilan,19/10/2025,Hujan di beberapa tempat,Tiada hujan,Tiada hujan,Hujan di beberapa tempat,Pagi,22,34,
Negeri Sembilan,18/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Petang,22,34,
Negeri Sembilan,17/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,22,34,
Negeri Sembilan,16/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Petang,22,34,
Negeri Sembilan,15/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,22,34,
Melaka,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,
Melaka,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,
Melaka,19/10/2025,Hujan di beberapa tempat di kawasan pedalaman,Tiada hujan,Tiada hujan,Hujan di beberapa tempat di kawasan pedalaman,Pagi,23,33,
Melaka,18/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Petang,23,33,
Melaka,17/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,23,33,
Melaka,16/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Petang,23,33,
Melaka,15/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,23,33,
Johor,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,32,
Johor,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,32,
Johor,19/10/2025,Hujan di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Petang,23,32,
Johor,18/10/2025,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Tiada hujan,Ribut petir di beberapa tempat di kawasan pedalaman,Petang,23,32,
Johor,17/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,23,32,
Johor,16/10/2025,Tiada hujan,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Ribut petir di beberapa tempat,Petang dan Malam,23,32,
Johor,15/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat,Tiada hujan,Ribut petir di beberapa tempat,Petang,23,32,
Sarawak,21/10/2025,Hujan di beberapa tempat,Ribut petir di beberapa tempat di kawasan pedalaman,Hujan di beberapa tempat di kawasan pedalaman,Ribut petir di beberapa tempat di kawasan pedalaman,Petang,24,34,
